Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Task1,Chrome 109.0.0.0,,,2023-06-08 10:28:16,2023-06-08 10:29:11,55.392s,FAILED
,,,,,,,
Test Cases/Day-04/Assignment Task-1,Chrome 109.0.0.0,,,2023-06-08 10:28:39,2023-06-08 10:28:46,6.899s,FAILED
Start listener action : maximize,Chrome 109.0.0.0,,,2023-06-08 10:28:39,2023-06-08 10:28:39,0.016s,PASSED
"navigateToUrl(""https://www.plus2net.com/javascript_tutorial/form-submit-demo.php"")",Chrome 109.0.0.0,,,2023-06-08 10:28:39,2023-06-08 10:28:40,0.190s,PASSED
"setText(findTestObject(""Day-04/Tesk1/input_First Name_FirstName""), firstName)",Chrome 109.0.0.0,,,2023-06-08 10:28:40,2023-06-08 10:28:41,0.929s,PASSED
"male_object = ""Object Repository/Day-04/Tesk1/input_MaleFemale_gender""",Chrome 109.0.0.0,,,2023-06-08 10:28:41,2023-06-08 10:28:41,0.000s,PASSED
"female_object = ""Object Repository/Day-04/Tesk1/input_MaleFemale_gender (1)""",Chrome 109.0.0.0,,,2023-06-08 10:28:41,2023-06-08 10:28:41,0.000s,PASSED
"com.FormFillDay4.fillGender(male_object, female_object, gender)",Chrome 109.0.0.0,,,2023-06-08 10:28:41,2023-06-08 10:28:41,0.574s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Day-04/Tesk1/select_Select OneFootBallTenisCricket""), ""Tenis"", true)",Chrome 109.0.0.0,,,2023-06-08 10:28:41,2023-06-08 10:28:42,1.356s,PASSED
"click(findTestObject(""Object Repository/Day-04/Tesk1/input_Terms  Condition_agree""))",Chrome 109.0.0.0,,,2023-06-08 10:28:42,2023-06-08 10:28:43,0.572s,PASSED
"click(findTestObject(""Object Repository/Day-04/Tesk1/input_Terms  Condition_btnSignUp""))",Chrome 109.0.0.0,,,2023-06-08 10:28:43,2023-06-08 10:28:44,0.982s,PASSED
try,Chrome 109.0.0.0,,,2023-06-08 10:28:44,2023-06-08 10:28:46,1.883s,FAILED
catch (Exception e),Chrome 109.0.0.0,,,2023-06-08 10:28:46,2023-06-08 10:28:46,0.384s,PASSED
Start listener action : assertmessage,Chrome 109.0.0.0,,,2023-06-08 10:28:46,2023-06-08 10:28:46,0.001s,PASSED
,,,,,,,
Test Cases/Day-04/Assignment Task-1,Chrome 109.0.0.0,,,2023-06-08 10:28:46,2023-06-08 10:28:51,4.508s,PASSED
Start listener action : maximize,Chrome 109.0.0.0,,,2023-06-08 10:28:46,2023-06-08 10:28:46,0.011s,PASSED
"navigateToUrl(""https://www.plus2net.com/javascript_tutorial/form-submit-demo.php"")",Chrome 109.0.0.0,,,2023-06-08 10:28:46,2023-06-08 10:28:47,0.193s,PASSED
"setText(findTestObject(""Day-04/Tesk1/input_First Name_FirstName""), firstName)",Chrome 109.0.0.0,,,2023-06-08 10:28:47,2023-06-08 10:28:48,1.021s,PASSED
"male_object = ""Object Repository/Day-04/Tesk1/input_MaleFemale_gender""",Chrome 109.0.0.0,,,2023-06-08 10:28:48,2023-06-08 10:28:48,0.001s,PASSED
"female_object = ""Object Repository/Day-04/Tesk1/input_MaleFemale_gender (1)""",Chrome 109.0.0.0,,,2023-06-08 10:28:48,2023-06-08 10:28:48,0.000s,PASSED
"com.FormFillDay4.fillGender(male_object, female_object, gender)",Chrome 109.0.0.0,,,2023-06-08 10:28:48,2023-06-08 10:28:48,0.488s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Day-04/Tesk1/select_Select OneFootBallTenisCricket""), ""Tenis"", true)",Chrome 109.0.0.0,,,2023-06-08 10:28:48,2023-06-08 10:28:49,1.275s,PASSED
"click(findTestObject(""Object Repository/Day-04/Tesk1/input_Terms  Condition_agree""))",Chrome 109.0.0.0,,,2023-06-08 10:28:49,2023-06-08 10:28:50,0.566s,PASSED
"click(findTestObject(""Object Repository/Day-04/Tesk1/input_Terms  Condition_btnSignUp""))",Chrome 109.0.0.0,,,2023-06-08 10:28:50,2023-06-08 10:28:50,0.568s,PASSED
try,Chrome 109.0.0.0,,,2023-06-08 10:28:50,2023-06-08 10:28:51,0.363s,PASSED
Start listener action : assertmessage,Chrome 109.0.0.0,,,2023-06-08 10:28:51,2023-06-08 10:28:51,0.000s,PASSED
,,,,,,,
Test Cases/Day-04/Assignment Task-1,Chrome 109.0.0.0,,,2023-06-08 10:29:11,2023-06-08 10:29:11,0.048s,FAILED
Start listener action : maximize,Chrome 109.0.0.0,,,2023-06-08 10:29:11,2023-06-08 10:29:11,0.019s,ERROR
"navigateToUrl(""https://www.plus2net.com/javascript_tutorial/form-submit-demo.php"")",Chrome 109.0.0.0,,,2023-06-08 10:29:11,2023-06-08 10:29:11,0.018s,FAILED
Start listener action : assertmessage,Chrome 109.0.0.0,,,2023-06-08 10:29:11,2023-06-08 10:29:11,0.000s,PASSED
,,,,,,,
Test Cases/Day-04/Assignment Task-1,Chrome 109.0.0.0,,,2023-06-08 10:29:11,2023-06-08 10:29:11,0.036s,FAILED
Start listener action : maximize,Chrome 109.0.0.0,,,2023-06-08 10:29:11,2023-06-08 10:29:11,0.016s,ERROR
"navigateToUrl(""https://www.plus2net.com/javascript_tutorial/form-submit-demo.php"")",Chrome 109.0.0.0,,,2023-06-08 10:29:11,2023-06-08 10:29:11,0.013s,FAILED
Start listener action : assertmessage,Chrome 109.0.0.0,,,2023-06-08 10:29:11,2023-06-08 10:29:11,0.000s,PASSED
