Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
createContactusingCSV,Chrome 109.0.0.0,,,2023-06-07 14:44:04,2023-06-07 14:46:14,2m - 10.168s,PASSED
,,,,,,,
Test Cases/Day-04/createContactUsingCSV,Chrome 109.0.0.0,,,2023-06-07 14:44:05,2023-06-07 14:44:26,20.689s,PASSED
Start listener action : login,Chrome 109.0.0.0,,,2023-06-07 14:44:05,2023-06-07 14:44:05,0.119s,PASSED
Start setup action : login,Chrome 109.0.0.0,,,2023-06-07 14:44:05,2023-06-07 14:44:11,5.677s,PASSED
"click(findTestObject(""Object Repository/Day-04/Create Contact with CSV/i_Calendar_users icon""))",Chrome 109.0.0.0,,,2023-06-07 14:44:11,2023-06-07 14:44:15,4.020s,PASSED
"click(findTestObject(""Object Repository/Day-04/Create Contact with CSV/button_Create""))",Chrome 109.0.0.0,,,2023-06-07 14:44:15,2023-06-07 14:44:16,1.158s,PASSED
"setText(findTestObject(""Object Repository/Day-04/Create Contact with CSV/input_First Name_first_name""), FirstName)",Chrome 109.0.0.0,,,2023-06-07 14:44:16,2023-06-07 14:44:18,1.634s,PASSED
"setText(findTestObject(""Object Repository/Day-04/Create Contact with CSV/input_Last Name_last_name""), LastName)",Chrome 109.0.0.0,,,2023-06-07 14:44:18,2023-06-07 14:44:19,1.094s,PASSED
"click(findTestObject(""Object Repository/Day-04/Create Contact with CSV/button_Save""))",Chrome 109.0.0.0,,,2023-06-07 14:44:19,2023-06-07 14:44:19,0.563s,PASSED
try,Chrome 109.0.0.0,,,2023-06-07 14:44:19,2023-06-07 14:44:22,2.165s,PASSED
Start tear down : logout,Chrome 109.0.0.0,,,2023-06-07 14:44:22,2023-06-07 14:44:26,4.236s,PASSED
Start listener action : logout,Chrome 109.0.0.0,,,2023-06-07 14:44:26,2023-06-07 14:44:26,0.002s,PASSED
,,,,,,,
Test Cases/Day-04/createContactUsingCSV,Chrome 109.0.0.0,,,2023-06-07 14:44:26,2023-06-07 14:44:42,16.468s,PASSED
Start listener action : login,Chrome 109.0.0.0,,,2023-06-07 14:44:26,2023-06-07 14:44:26,0.009s,PASSED
Start setup action : login,Chrome 109.0.0.0,,,2023-06-07 14:44:26,2023-06-07 14:44:29,3.467s,PASSED
"click(findTestObject(""Object Repository/Day-04/Create Contact with CSV/i_Calendar_users icon""))",Chrome 109.0.0.0,,,2023-06-07 14:44:29,2023-06-07 14:44:32,2.366s,PASSED
"click(findTestObject(""Object Repository/Day-04/Create Contact with CSV/button_Create""))",Chrome 109.0.0.0,,,2023-06-07 14:44:32,2023-06-07 14:44:33,0.958s,PASSED
"setText(findTestObject(""Object Repository/Day-04/Create Contact with CSV/input_First Name_first_name""), FirstName)",Chrome 109.0.0.0,,,2023-06-07 14:44:33,2023-06-07 14:44:34,1.475s,PASSED
"setText(findTestObject(""Object Repository/Day-04/Create Contact with CSV/input_Last Name_last_name""), LastName)",Chrome 109.0.0.0,,,2023-06-07 14:44:34,2023-06-07 14:44:35,1.063s,PASSED
"click(findTestObject(""Object Repository/Day-04/Create Contact with CSV/button_Save""))",Chrome 109.0.0.0,,,2023-06-07 14:44:35,2023-06-07 14:44:36,0.543s,PASSED
try,Chrome 109.0.0.0,,,2023-06-07 14:44:36,2023-06-07 14:44:38,2.625s,PASSED
Start tear down : logout,Chrome 109.0.0.0,,,2023-06-07 14:44:38,2023-06-07 14:44:42,3.945s,PASSED
Start listener action : logout,Chrome 109.0.0.0,,,2023-06-07 14:44:42,2023-06-07 14:44:42,0.000s,PASSED
,,,,,,,
Test Cases/Day-04/createContactUsingCSV,Chrome 109.0.0.0,,,2023-06-07 14:44:42,2023-06-07 14:44:57,14.652s,PASSED
Start listener action : login,Chrome 109.0.0.0,,,2023-06-07 14:44:42,2023-06-07 14:44:42,0.006s,PASSED
Start setup action : login,Chrome 109.0.0.0,,,2023-06-07 14:44:42,2023-06-07 14:44:46,3.203s,PASSED
"click(findTestObject(""Object Repository/Day-04/Create Contact with CSV/i_Calendar_users icon""))",Chrome 109.0.0.0,,,2023-06-07 14:44:46,2023-06-07 14:44:48,2.395s,PASSED
"click(findTestObject(""Object Repository/Day-04/Create Contact with CSV/button_Create""))",Chrome 109.0.0.0,,,2023-06-07 14:44:48,2023-06-07 14:44:49,0.968s,PASSED
"setText(findTestObject(""Object Repository/Day-04/Create Contact with CSV/input_First Name_first_name""), FirstName)",Chrome 109.0.0.0,,,2023-06-07 14:44:49,2023-06-07 14:44:50,1.422s,PASSED
"setText(findTestObject(""Object Repository/Day-04/Create Contact with CSV/input_Last Name_last_name""), LastName)",Chrome 109.0.0.0,,,2023-06-07 14:44:50,2023-06-07 14:44:51,1.005s,PASSED
"click(findTestObject(""Object Repository/Day-04/Create Contact with CSV/button_Save""))",Chrome 109.0.0.0,,,2023-06-07 14:44:51,2023-06-07 14:44:52,0.554s,PASSED
