Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
createDeleteContact,Firefox 113.0,,,2023-06-08 15:29:34,2023-06-08 15:30:46,1m - 12.729s,PASSED
,,,,,,,
Test Cases/Day-02/Cogmento/CreateContact,Firefox 113.0,,,2023-06-08 15:29:44,2023-06-08 15:30:34,50.214s,PASSED
Start listener action : maximize,Firefox 113.0,,,2023-06-08 15:29:44,2023-06-08 15:29:45,0.326s,PASSED
navigateToUrl(URL),Firefox 113.0,,,2023-06-08 15:29:45,2023-06-08 15:29:50,4.561s,PASSED
"username_object = ""Object Repository/Day-02/Cogmento/createContact/input_Login_email""",Firefox 113.0,,,2023-06-08 15:29:50,2023-06-08 15:29:50,0.004s,PASSED
"password_object = ""Object Repository/Day-02/Cogmento/createContact/input_Login_password""",Firefox 113.0,,,2023-06-08 15:29:50,2023-06-08 15:29:50,0.008s,PASSED
"loginBtn_object = ""Object Repository/Day-02/Cogmento/createContact/div_Login""",Firefox 113.0,,,2023-06-08 15:29:50,2023-06-08 15:29:50,0.001s,PASSED
"com.LoginCogmento.Login(username_object, password_object, loginBtn_object, username, password)",Firefox 113.0,,,2023-06-08 15:29:50,2023-06-08 15:29:53,2.757s,PASSED
"click(findTestObject(""Object Repository/Day-02/Cogmento/createContact/i_Calendar_users icon""))",Firefox 113.0,,,2023-06-08 15:29:53,2023-06-08 15:30:07,14.322s,PASSED
"click(findTestObject(""Object Repository/Day-02/Cogmento/createContact/button_Create""))",Firefox 113.0,,,2023-06-08 15:30:07,2023-06-08 15:30:09,1.753s,PASSED
"setText(findTestObject(""Object Repository/Day-02/Cogmento/createContact/input_First Name_first_name""), firstName)",Firefox 113.0,,,2023-06-08 15:30:09,2023-06-08 15:30:10,1.418s,PASSED
"setText(findTestObject(""Object Repository/Day-02/Cogmento/createContact/input_Last Name_last_name""), lastName)",Firefox 113.0,,,2023-06-08 15:30:10,2023-06-08 15:30:11,0.796s,PASSED
"setText(findTestObject(""Object Repository/Day-02/Cogmento/createContact/input_Company_search""), company)",Firefox 113.0,,,2023-06-08 15:30:11,2023-06-08 15:30:14,3.135s,PASSED
"setText(findTestObject(""Object Repository/Day-02/Cogmento/createContact/input_Email_value""), mailId)",Firefox 113.0,,,2023-06-08 15:30:14,2023-06-08 15:30:15,1.436s,PASSED
